SeriesID,SeriesCode,Series,Unit,Database,Year,AreaName,AreaCode,DisaggregationGroup,Disaggregation1,Disaggregation2,Value,Notes,Source,LastModifiedOn
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,Indonesia,IDN,,,,82.07401747,,BPS-Statistics Indonesia,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2021,Indonesia,IDN,,,,276758053.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Indonesia,IDN,,,,12419416.0,,Ministry of Communications and Informatics,2024-05-24
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2021,Iraq,IRQ,,,,43071211.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Iraq,IRQ,,,,6386394.0,,Communications and Media Commission of Iraq,2024-04-26
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,Iraq,IRQ,,,,79.78217123,,ITU estimate.,2026-02-02
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2021,Iraq,IRQ,,,,95.88,,Communications and Media Commission of Iraq,2024-04-26
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Iraq,IRQ,,,,20678849.0,,Communications and Media Commission of Iraq,2024-04-26
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2021,Iraq,IRQ,,,,65.00219727,,ITU estimate.,2025-12-11
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2021,Israel,ISR,,,,90.29689758,Aged 20 and older. Using the internet via computer or mobile cellular phone,Central Bureau of Statistics,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Israel,ISR,,,,11000000.0,,Ministry of Communications,2023-05-11
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Israel,ISR,,,,2656753.0,,Ministry of Communications,2023-05-11
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,Israel,ISR,,,,82.95540689,Data from the Social survey 2021,Central Bureau of Statistics,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2021,Israel,ISR,,,,8942924.0,,UN Population Division World Population Prospects 2024,2024-07-17
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2021,Israel,ISR,,,,97.0,,Ministry of Communications,2023-05-11
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2021,Japan,JPN,,,,93.2,We have no data.,Ministry of Internal Affairs and Communications,2024-04-26
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2021,Japan,JPN,,,,82.91407928,Aged 6 and older. In the last 12 months,Ministry of Internal Affairs and Communications,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Japan,JPN,,,,200559264.0,,Ministry of Internal Affairs and Communications,2024-04-26
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,Japan,JPN,,,,88.15376286,,Ministry of Internal Affairs and Communications,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Japan,JPN,,,,45168114.0,Total does not equal the sum of subscriptions by speed since it included subscriptions with unknown speed.#As of Dec.2021,Ministry of Internal Affairs and Communications,2024-04-26
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2021,Japan,JPN,,,,125679338.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Jamaica,JAM,,,,413500.0,,Office of Utilities Regulation,2024-04-27
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,Jamaica,JAM,,,,75.37580105,,Statistical Institute of Jamaica,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2021,Jamaica,JAM,,,,2837682.0,,UN Population Division World Population Prospects 2024,2024-07-16
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2021,Jamaica,JAM,,,,98.0,,Office of Utilities Regulation,2024-04-27
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Jamaica,JAM,,,,1738184.0,,Office of Utilities Regulation,2024-04-27
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2021,Jamaica,JAM,,,,82.36071561,All ages.,Statistical Institute of Jamaica,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Kenya,KEN,,,,28360642.0,,Communications Authority  of Kenya,2024-03-27
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2021,Kenya,KEN,,,,26.96290016,Aged 3 and older.,ITU estimate.,2025-12-11
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2021,Kenya,KEN,,,,53219166.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Kenya,KEN,,,,788996.0,,Communications Authority  of Kenya,2024-03-27
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2021,Kenya,KEN,,,,94.0,,Communications Authority  of Kenya,2024-03-27
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2021,Madagascar,MDG,,,,27.11,,Autorité de Régulation des Technologies de Communication,2024-05-14
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Madagascar,MDG,,,,5159274.0,,Autorité de Régulation des Technologies de Communication,2024-05-14
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2021,Madagascar,MDG,,,,13.74590015,,ITU estimate.,2025-12-11
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Madagascar,MDG,,,,30933.0,,Autorité de Régulation des Technologies de Communication,2024-05-14
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,Madagascar,MDG,,,,17.07834275,,ITU estimate.,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2021,Madagascar,MDG,,,,29691083.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Morocco,MAR,,,,2271286.0,,Agence Nationale de Réglementation des Télécommunications,2023-12-19
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,Morocco,MAR,,,,86.21103141,,Agence Nationale de Réglementation des Télécommunications,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2021,Morocco,MAR,,,,36954442.0,,UN Population Division World Population Prospects 2024,2024-07-16
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2021,Morocco,MAR,,,,99.05,,Agence Nationale de Réglementation des Télécommunications,2023-12-19
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Morocco,MAR,,,,30621172.0,,Agence Nationale de Réglementation des Télécommunications,2023-12-19
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2021,Morocco,MAR,,,,88.13031937,Aged 5 and older.,Agence Nationale de Réglementation des Télécommunications,2026-02-02
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2021,Papua New Guinea,PNG,,,,16.55960083,,ITU estimate.,2025-12-11
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Papua New Guinea,PNG,,,,1100000.0,,ITU estimate.,2022-12-20
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,Papua New Guinea,PNG,,,,31.60863154,,ITU estimate.,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2021,Papua New Guinea,PNG,,,,10012896.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Papua New Guinea,PNG,,,,21000.0,,ITU estimate.,2022-12-20
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2021,Papua New Guinea,PNG,,,,50.0,,ITU estimate.,2022-12-20
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2021,Rwanda,RWA,,,,98.07,,Rwanda Utilities Regulatory Authority (RURA),2024-04-24
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2021,Rwanda,RWA,,,,24.4416008,,ITU estimate.,2025-12-11
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Rwanda,RWA,,,,6332642.0,,Rwanda Utilities Regulatory Authority (RURA),2024-04-24
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2021,Rwanda,RWA,,,,13355260.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Rwanda,RWA,,,,31902.0,,Rwanda Utilities Regulatory Authority (RURA),2024-04-24
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,Rwanda,RWA,,,,28.7584099,,ITU estimate.,2026-02-02
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2021,Uganda,UGA,,,,10.0,Aged 10 and older.,Uganda Bureau of Statistics,2024-12-09
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Uganda,UGA,,,,23914358.0,,Uganda Communications Commission,2024-04-26
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2021,Uganda,UGA,,,,45910930.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Uganda,UGA,,,,38512.0,,Uganda Communications Commission,2024-04-26
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,Uganda,UGA,,,,21.72415876,,ITU estimate.,2026-02-02
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2021,Uganda,UGA,,,,31.0,,Uganda Communications Commission,2024-04-26
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2021,Ukraine,UKR,,,,91.6,,Ministry of Digital Transformation of Ukraine,2024-04-23
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2021,Ukraine,UKR,,,,79.21829353,All ages.,State Statistics Service of Ukraine,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Ukraine,UKR,,,,33184499.0,,Ministry of Digital Transformation of Ukraine,2024-04-23
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2021,Ukraine,UKR,,,,41418717.0,"Excluding the temporarily occupied territories of the Autonomous Republic of Crimea, and the city of Sevastopol.",State Statistics Service of Ukraine,2021-10-01
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,Ukraine,UKR,,,,7566286.0,,Ministry of Digital Transformation of Ukraine,2024-04-23
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,Ukraine,UKR,,,,82.67547877,,State Statistics Service of Ukraine,2026-02-02
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,United States,USA,,,,94.35238626,,ITU estimate.,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,United States,USA,,,,125885000.0,Source: FCC Form 477 (Preliminary and Subject to Change).,U.S. Federal Communications Commission,2024-04-26
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2021,United States,USA,,,,340161441.0,,UN Population Division World Population Prospects 2024,2024-07-17
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2021,United States,USA,,,,99.9,Source: FCC Form 477 (Preliminary and Subject to Change).,U.S. Federal Communications Commission,2024-04-26
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2021,United States,USA,,,,91.2684021,,ITU estimate.,2025-12-11
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2021,United States,USA,,,,558700000.0,Source: Omdia.,U.S. Federal Communications Commission,2024-04-26
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Afghanistan,AFG,,,,7422550.0,,Afghanistan Telecommunication Regulatory Authority.,2021-04-12
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2020,Afghanistan,AFG,,,,17.04850006,,ITU estimate.,2025-12-11
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2020,Afghanistan,AFG,,,,39068979.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Afghanistan,AFG,,,,26570.0,,Afghanistan Telecommunication Regulatory Authority.,2021-04-12
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2020,Afghanistan,AFG,,,,26.0,,Afghanistan Telecommunication Regulatory Authority.,2021-04-12
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2020,Angola,AGO,,,,72.74,,Angolan Institute of Communications,2025-07-11
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2020,Angola,AGO,,,,33.32089996,,ITU estimate.,2025-12-11
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Angola,AGO,,,,6637340.0,,Angolan Institute of Communications,2023-06-29
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,Angola,AGO,,,,35.39081305,,ITU estimate.,2024-03-18
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2020,Angola,AGO,,,,33451132.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Angola,AGO,,,,121516.0,,Angolan Institute of Communications,2023-07-12
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Armenia,ARM,,,,430407.0,,Ministry of High-Tech Industry of Armenia,2023-06-29
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,Armenia,ARM,,,,87.21168341,,Statistical Committee of RA,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2020,Armenia,ARM,,,,2890892.0,,UN Population Division World Population Prospects 2024,2024-07-17
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2020,Armenia,ARM,,,,100.0,,Ministry of High-Tech Industry of Armenia,2023-06-29
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Armenia,ARM,,,,2347585.0,,Ministry of High-Tech Industry of Armenia,2023-06-29
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2020,Armenia,ARM,,,,76.50770055,All ages.,Statistical Committee of RA,2026-02-02
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2020,Burkina Faso,BFA,,,,12.97319984,Aged 10 and older.,ITU estimate.,2025-12-11
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,Burkina Faso,BFA,,,,9.725244744,,ITU estimate.,2024-03-18
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Burkina Faso,BFA,,,,13979.0,,ARCEP,2022-03-20
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2020,Burkina Faso,BFA,,,,21478690.0,,UN Population Division World Population Prospects 2024,2024-07-16
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2020,Burkina Faso,BFA,,,,26.92,,ARCEP,2022-03-20
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2020,Botswana,BWA,,,,77.0,value for the largest operator,Botswana Communications Regulatory Authority (BOCRA),2023-06-29
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2020,Botswana,BWA,,,,51.67819977,,ITU estimate.,2025-12-11
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Botswana,BWA,,,,2240166.0,,Botswana Communications Regulatory Authority (BOCRA),2023-06-29
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,Botswana,BWA,,,,69.23058095,,ITU estimate.,2024-03-18
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2020,Botswana,BWA,,,,2365894.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Botswana,BWA,,,,84842.0,Operators reported an increase in particularly for broadband services (both fixed and mobile) during the COVID-19 restrictions adopted working from home policies.,Botswana Communications Regulatory Authority (BOCRA),2023-07-12
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Barbados,BRB,,,,128000.0,,"MINISTRY OF INDUSTRY, INNOVATION, SCIENCE & TECHNOLOGY (MIST)",2023-06-29
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2020,Barbados,BRB,,,,281698.0,,UN Population Division World Population Prospects 2024,2024-07-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,Barbados,BRB,,,,76.62679183,,ITU estimate.,2024-03-18
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2020,Barbados,BRB,,,,99.6,,"MINISTRY OF INDUSTRY, INNOVATION, SCIENCE & TECHNOLOGY (MIST)",2023-06-29
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Barbados,BRB,,,,115000.0,,"MINISTRY OF INDUSTRY, INNOVATION, SCIENCE & TECHNOLOGY (MIST)",2023-06-29
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2020,Barbados,BRB,,,,69.89009857,,ITU estimate.,2025-12-11
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Cambodia,KHM,,,,16519702.0,Mobile Broadband maintained a strong growth in 2018 as OTT Apps became handy tools for people,Telecommunication Regulator of Cambodia (TRC),2023-06-29
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2020,Cambodia,KHM,,,,56.37590027,Aged 5 and older.,ITU estimate.,2025-12-11
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Cambodia,KHM,,,,233772.0,Slowly increase as focus is on mobile internet,Telecommunication Regulator of Cambodia (TRC),2023-06-29
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,Cambodia,KHM,,,,54.27831513,,ITU estimate.,2024-03-18
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2020,Cambodia,KHM,,,,16725474.0,,UN Population Division World Population Prospects 2024,2024-07-17
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2020,Cambodia,KHM,,,,91.5,,Telecommunication Regulator of Cambodia (TRC),2023-06-29
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2020,Colombia,COL,,,,98.0,"ource: Colombia TIC, Se infiere toda la población de los municipios a las cabeceras municipales de acuerdo a la desagraciacion poblacional provista por la Entidad Estadística Nacional ##",Ministerio de Tecnologías de la Información y las Comunicaciones,2023-06-29
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Colombia,COL,,,,31455015.0,Source: Colombia TIC,Ministerio de Tecnologías de la Información y las Comunicaciones,2023-06-29
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2020,Colombia,COL,,,,69.79533474,Aged 5 and older.,Departamento Administrativo Nacional de Estadistica (DANE),2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Colombia,COL,,,,7764772.0,Source: Colombia TIC,Ministerio de Tecnologías de la Información y las Comunicaciones,2023-06-29
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,Colombia,COL,,,,56.52677103,Data are based on population projection from the 2018 census.,Departamento Administrativo Nacional de Estadistica (DANE),2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2020,Colombia,COL,,,,50629997.0,,UN Population Division World Population Prospects 2024,2024-07-17
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,Spain,ESP,,,,95.37748818,Households with at least one member aged 16 to 74,Instituto Nacional de Estadistica,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2020,Spain,ESP,,,,47679489.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Spain,ESP,,,,16188502.0,The figure has been updated,Comisión Nacional de los Mercados y la Competencia,2023-06-29
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2020,Spain,ESP,,,,99.6,Provisional data,Comisión Nacional de los Mercados y la Competencia,2023-06-29
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Spain,ESP,,,,49230580.0,Provisional data,Comisión Nacional de los Mercados y la Competencia,2023-06-29
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2020,Spain,ESP,,,,93.20564892,Aged 16-74.,Instituto Nacional de Estadistica,2026-02-02
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2020,Ethiopia,ETH,,,,16.06959915,Aged 10 and older.,ITU estimate.,2025-12-11
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Ethiopia,ETH,,,,23000000.0,,Ethiopian Communications Authority,2023-06-29
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,Ethiopia,ETH,,,,16.06964208,,ITU estimate.,2024-03-18
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Ethiopia,ETH,,,,212000.0,,Ethiopian Communications Authority,2023-06-29
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2020,Ethiopia,ETH,,,,118917671.0,,UN Population Division World Population Prospects 2024,2024-07-16
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2020,Ethiopia,ETH,,,,7.0,,Ethiopian Communications Authority,2023-06-29
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2020,Honduras,HND,,,,75.24,Estimación realizada en base a las poblaciones cubiertas según reporte de mapas de operadores,Comisión Nacional de Telecomunicaciones (CONATEL),2023-06-29
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Honduras,HND,,,,4331308.0,,Comisión Nacional de Telecomunicaciones (CONATEL),2023-06-29
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2020,Honduras,HND,,,,45.24829865,Aged 5 and older.,ITU estimate.,2025-12-11
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Honduras,HND,,,,396916.0,,Comisión Nacional de Telecomunicaciones (CONATEL),2023-06-29
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,Honduras,HND,,,,33.9855365,,ITU estimate.,2024-03-18
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2020,Honduras,HND,,,,10119640.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,India,IND,,,,22950000.0,December 2020,Department of Telecommunications,2023-06-29
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2020,India,IND,,,,1402617695.0,,UN Population Division World Population Prospects 2024,2024-07-17
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2020,India,IND,,,,98.45,December 2020,Department of Telecommunications,2023-06-29
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,India,IND,,,,725120000.0,December 2020,Department of Telecommunications,2023-06-29
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2020,India,IND,,,,43.40544313,,IAMAI and KANTAR,2024-03-18
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2020,Indonesia,IDN,,,,53.72649449,All ages.,BPS-Statistics Indonesia,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Indonesia,IDN,,,,284995837.0,Ministry of Communications and Informatics,Ministry of Communications and Informatics,2023-06-29
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2020,Indonesia,IDN,,,,274814866.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Indonesia,IDN,,,,10800053.0,,Ministry of Communications and Informatics,2023-08-14
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,Indonesia,IDN,,,,78.17634138,,BPS-Statistics Indonesia,2026-02-02
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2020,Indonesia,IDN,,,,96.1,"The decrease in this figure relates to the different method used in measuring coverage, from only residential areas to all areas.",Ministry of Communications and Informatics,2023-06-29
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2020,Iraq,IRQ,,,,94.6,94.6%,Communications and Media Commission,2023-06-29
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2020,Iraq,IRQ,,,,18459785.0,,Communications and Media Commission,2023-06-29
